"id","gps_fix_at","server_upload_at","longitude","latitude","accuracy","altitude","bearing","location_provider","user_id"
16229,2018-01-07 04:22:43.000,2018-01-07 04:27:03.000,36.9283547,-1.1784816,2099.999,0.0,0.0,fused,237
16230,2018-05-25 13:53:39.000,2018-05-25 13:53:43.000,36.9252647,-1.204461,1909.0,0.0,0.0,fused,237
16231,2018-07-09 07:49:43.000,2018-07-09 07:49:54.000,36.949193,-1.2186927,1899.999,0.0,0.0,fused,237
16232,2018-04-16 11:02:47.000,2018-04-16 11:09:00.000,36.9254666,-1.180517,1600.0,0.0,0.0,fused,237
16233,2018-01-27 17:49:17.000,2018-01-27 17:49:26.000,36.942183,-1.1802041,1542.0,0.0,0.0,fused,237
16234,2018-01-24 13:23:33.000,2018-01-24 13:32:24.000,36.9145456,-1.2369587,1500.0,0.0,0.0,fused,237
16235,2018-05-31 20:08:04.000,2018-05-31 20:09:07.000,36.9335832,-1.2080052,2000.0,0.0,0.0,fused,237
16236,2018-01-28 04:54:21.000,2018-01-28 04:54:21.000,36.9381658,-1.2029782,1700.0,0.0,0.0,fused,237
16237,2018-02-03 07:37:51.000,2018-02-03 07:37:50.000,36.9472465,-1.2184308,1512.0,0.0,0.0,fused,237
16238,2018-03-20 10:31:36.000,2018-03-20 10:32:32.000,36.9299447,-1.2169506,1523.0,0.0,0.0,fused,237
16239,2018-03-20 10:12:23.000,2018-03-20 10:16:54.000,36.8910991,-1.1944587,1500.0,0.0,0.0,fused,237
16240,2018-04-16 11:02:47.000,2018-04-16 11:05:27.000,36.9082061,-1.2030892,1600.0,0.0,0.0,fused,237
16241,2018-05-26 18:43:44.000,2018-05-26 18:43:50.000,36.9360645,-1.2109833,1639.0,0.0,0.0,fused,237
16242,2018-05-31 23:32:27.000,2018-05-31 23:32:34.000,36.962075,-1.2060868,2085.0,0.0,0.0,fused,237
16243,2018-02-16 19:38:08.000,2018-02-16 19:38:17.000,36.9259539,-1.1807738,800.0,0.0,0.0,fused,237
16244,2018-02-16 01:23:56.000,2018-02-16 01:24:11.000,36.9276676,-1.2184803,1200.0,0.0,0.0,fused,237
16245,2017-12-06 20:11:54.000,2017-12-06 20:18:01.000,36.9101291,-1.1901983,2151.0,0.0,0.0,fused,237
16246,2018-02-16 13:04:04.000,2018-02-16 13:04:08.000,36.9324471,-1.2087518,1500.0,0.0,0.0,fused,237
16247,2018-02-16 17:18:24.000,2018-02-16 17:18:31.000,36.928792,-1.2024728,2000.0,0.0,0.0,fused,237
16248,2018-02-02 15:17:29.000,2018-02-02 15:17:29.000,36.9222724,-1.2011913,1500.0,0.0,0.0,fused,237
16249,2018-04-23 11:48:55.000,2018-04-23 11:50:23.000,36.9099761,-1.1932178,500.0,0.0,0.0,fused,237
16250,2018-05-25 14:55:48.000,2018-05-25 15:00:31.000,36.9449398,-1.206069,500.0,0.0,0.0,fused,237
16251,2017-12-06 15:32:17.000,2017-12-06 15:36:16.000,36.9253774,-1.2181622,1500.0,0.0,0.0,fused,237
16252,2018-01-29 01:27:10.000,2018-01-29 01:27:11.000,36.9396009,-1.2136987,1700.0,0.0,0.0,fused,237
16253,2018-01-29 07:07:35.000,2018-01-29 07:12:20.000,36.9430924,-1.1958717,2095.0,0.0,0.0,fused,237
16254,2018-02-10 08:18:54.000,2018-02-10 08:19:01.000,36.9348857,-1.2271047,1531.0,0.0,0.0,fused,237
16255,2018-01-26 18:25:02.000,2018-01-26 18:25:54.000,36.9460554,-1.2056187,2000.0,0.0,0.0,fused,237
16256,2018-04-16 11:12:47.000,2018-04-16 11:18:02.000,36.9209393,-1.2031353,1600.0,0.0,0.0,fused,237
16257,2018-02-03 08:56:50.000,2018-02-03 08:56:58.000,36.9480752,-1.2015698,1792.0,0.0,0.0,fused,237
16258,2018-05-26 20:15:22.000,2018-05-26 20:16:44.000,36.9286039,-1.1986997,2084.0,0.0,0.0,fused,237
16259,2017-11-09 10:00:50.000,2017-11-09 10:05:21.000,36.9019492,-1.1980396,600.0,0.0,0.0,fused,237
16260,2016-06-10 02:10:04.000,2016-06-10 04:10:55.000,36.7789454,-1.3011071,30.7,-1.0,-1.0,network,238
16261,2016-06-02 10:21:18.000,2016-06-02 12:22:10.000,36.825092,-1.2809869,1004.0,-1.0,-1.0,network,238
16262,2016-05-20 08:03:48.000,2016-05-20 10:04:42.000,36.8501137,-1.2764536,1064.0,-1.0,-1.0,network,238
16263,2016-04-27 11:50:42.000,2016-04-27 13:51:41.000,36.7592829,-1.2790689,1598.0,-1.0,-1.0,network,238
16264,2016-06-10 01:30:06.000,2016-06-10 03:30:58.000,36.7840127,-1.2700017,30.481,-1.0,-1.0,network,238
16265,2016-06-06 06:35:35.000,2016-06-06 08:36:26.000,36.7853759,-1.2717134,37.0,-1.0,-1.0,network,238
16266,2016-06-02 10:21:36.000,2016-06-02 12:22:30.000,36.8087477,-1.2839712,1004.0,-1.0,-1.0,network,238
16267,2016-06-06 06:47:29.000,2016-06-06 08:48:21.000,36.7875937,-1.2839521,30.338,-1.0,-1.0,network,238
16268,2016-06-02 10:18:07.000,2016-06-02 12:18:59.000,36.8356836,-1.2795368,1004.0,-1.0,-1.0,network,238
16269,2016-06-10 02:09:38.000,2016-06-10 04:10:29.000,36.7708785,-1.2842142,29.036,-1.0,-1.0,network,238
16270,2016-05-27 12:07:14.000,2016-05-27 14:08:08.000,36.8047595,-1.2466174,1449.0,-1.0,-1.0,network,238
16271,2016-06-10 01:23:58.000,2016-06-10 03:24:48.000,36.7954061,-1.2544599,31.736,-1.0,-1.0,network,238
16272,2016-06-06 06:39:19.000,2016-06-06 08:40:13.000,36.769403,-1.2862644,30.791,-1.0,-1.0,network,238
16273,2016-07-04 09:06:35.000,2016-07-04 09:06:37.000,36.7709809,-1.3357056,32.0,1795.072,151.725,gps,238
16274,2016-05-20 08:03:26.000,2016-05-20 10:04:21.000,36.8427794,-1.2814458,1064.0,-1.0,-1.0,network,238
16275,2016-06-02 06:28:23.000,2016-06-02 08:29:15.000,36.7955634,-1.2706058,1480.0,-1.0,-1.0,network,238
16276,2016-04-21 01:15:03.000,2016-04-21 03:16:01.000,36.7619345,-1.2951996,22.0,-1.0,-1.0,network,238
16277,2016-05-13 03:18:39.000,2016-05-13 05:19:34.000,36.8030096,-1.2683156,23.0,-1.0,-1.0,network,238
16278,2016-05-05 09:18:28.000,2016-05-05 11:19:26.000,36.7820123,-1.2420611,1765.0,-1.0,-1.0,network,238
16279,2016-07-04 08:33:42.000,2016-07-04 08:33:43.000,36.7452411,-1.3338019,24.0,1808.294,72.364,gps,238
16280,2016-06-10 02:06:00.000,2016-06-10 04:06:51.000,36.8164762,-1.273561,34.0,-1.0,-1.0,network,238
16281,2016-04-25 01:39:51.000,2016-04-25 03:40:50.000,36.7803118,-1.2886954,22.0,-1.0,-1.0,network,238
16282,2016-07-04 07:35:55.000,2016-07-04 07:35:56.000,36.7503387,-1.3349326,12.0,1807.693,61.505,gps,238
16283,2016-05-13 03:18:10.000,2016-05-13 05:19:06.000,36.7662565,-1.3168261,25.0,-1.0,-1.0,network,238
16284,2016-04-21 01:19:36.000,2016-04-21 03:20:34.000,36.793135,-1.2752253,30.0,-1.0,-1.0,network,238
16285,2016-05-11 03:13:29.000,2016-05-11 05:14:25.000,36.7648395,-1.2891188,25.0,-1.0,-1.0,network,238
16286,2016-06-10 02:11:25.000,2016-06-10 04:12:15.000,36.7847687,-1.2919645,29.666,-1.0,-1.0,network,238
16287,2016-05-06 02:03:21.000,2016-05-06 04:04:18.000,36.7834157,-1.3047395,26.0,-1.0,-1.0,network,238
16288,2016-05-05 10:30:31.000,2016-05-05 12:31:27.000,36.778472,-1.2765838,1720.0,-1.0,-1.0,network,238
16289,2016-06-10 02:18:36.000,2016-06-10 04:19:27.000,36.7831992,-1.2584195,22.0,-1.0,-1.0,network,238
16290,2016-06-10 02:02:38.000,2016-06-10 04:03:29.000,36.8021595,-1.2832261,34.0,-1.0,-1.0,network,238
16291,2016-05-05 09:28:26.000,2016-05-05 11:29:24.000,36.7684098,-1.2811602,1560.0,-1.0,-1.0,network,238
16292,2016-05-05 10:30:11.000,2016-05-05 12:31:08.000,36.7759116,-1.2669353,1720.0,-1.0,-1.0,network,238
16293,2016-07-04 07:51:55.000,2016-07-04 07:51:56.000,36.7726029,-1.3422124,12.0,1803.519,231.005,gps,238
16294,2016-05-11 03:14:50.000,2016-05-11 05:15:46.000,36.7843942,-1.2735488,24.0,-1.0,-1.0,network,238
16295,2016-05-05 09:36:07.000,2016-05-05 11:37:05.000,36.7530668,-1.2840219,1720.0,-1.0,-1.0,network,238
16296,2016-05-06 02:03:45.000,2016-05-06 04:04:41.000,36.7900884,-1.288577,24.0,-1.0,-1.0,network,238
16297,2016-05-27 11:55:07.000,2016-05-27 13:56:00.000,36.8118105,-1.2725055,1449.0,-1.0,-1.0,network,238
16298,2016-05-05 10:40:08.000,2016-05-05 12:41:07.000,36.7827068,-1.2547514,1830.0,-1.0,-1.0,network,238
16299,2016-06-10 02:11:36.000,2016-06-10 04:12:27.000,36.7988668,-1.3012262,30.683,-1.0,-1.0,network,238
16300,2016-06-02 10:18:36.000,2016-06-02 12:19:31.000,36.8553485,-1.3117626,1004.0,-1.0,-1.0,network,238
16301,2016-04-27 11:25:43.000,2016-04-27 13:26:44.000,36.7961559,-1.2895798,1473.0,-1.0,-1.0,network,238
16302,2016-05-05 09:36:27.000,2016-05-05 11:37:24.000,36.7873351,-1.2478085,1720.0,-1.0,-1.0,network,238
16303,2016-05-05 09:29:09.000,2016-05-05 11:30:06.000,36.7834163,-1.2430721,1560.0,-1.0,-1.0,network,238
16304,2016-06-06 06:40:06.000,2016-06-06 08:40:58.000,36.7827603,-1.2694237,30.295,-1.0,-1.0,network,238
16305,2016-05-06 02:03:04.000,2016-05-06 04:04:00.000,36.8075136,-1.2576508,21.0,-1.0,-1.0,network,238
16306,2016-05-06 02:02:28.000,2016-05-06 04:03:25.000,36.7838556,-1.250173,20.0,-1.0,-1.0,network,238
16307,2016-05-05 09:35:30.000,2016-05-05 11:36:28.000,36.7768298,-1.2666436,1720.0,-1.0,-1.0,network,238
16308,2016-10-11 06:07:22.000,2016-10-11 06:08:00.000,36.8941743,-1.3058958,1000.0,0.0,0.0,fused,239
16309,2016-10-17 06:31:39.000,2016-10-17 06:35:58.000,36.8886659,-1.2667823,219.502,0.0,0.0,fused,239
16310,2016-09-07 11:56:14.000,2016-09-07 12:03:08.000,36.84744,-1.3070583,8.4,1616.3,0.0,fused,239
16311,2017-01-06 16:37:13.000,2017-01-06 16:38:53.000,36.8589449,-1.2843903,18.849,0.0,0.0,fused,239
16312,2017-02-05 20:12:45.000,2017-02-05 20:12:55.000,36.8755404,-1.3025718,50.0,0.0,0.0,fused,239
16313,2016-09-06 22:06:09.000,2016-09-07 07:15:56.000,36.8908503,-1.2987954,9.5,1651.7,0.0,fused,239
16314,2016-10-05 13:54:50.000,2016-10-05 14:08:52.000,36.8612873,-1.2856478,50.0,0.0,0.0,fused,239
16315,2016-09-13 15:24:13.000,2016-09-13 15:25:44.000,36.8624403,-1.3109448,182.198,0.0,0.0,fused,239
16316,2016-09-13 08:18:51.000,2016-09-13 08:21:01.000,36.8457071,-1.2987091,188.85,0.0,0.0,fused,239
16317,2016-11-04 09:05:06.000,2016-11-04 09:06:23.000,36.8823078,-1.2949151,50.0,0.0,0.0,fused,239
16318,2017-09-26 07:29:37.000,2017-09-26 07:31:42.000,34.6309816,-0.0380083,2400.0,0.0,0.0,fused,240
16319,2017-09-29 07:53:35.000,2017-09-29 07:54:09.000,34.7397198,0.2770598,72.9,0.0,0.0,fused,240
16320,2017-09-27 07:55:31.000,2017-09-27 07:56:37.000,34.7656815,0.2911906,20.0,0.0,0.0,fused,240
16321,2017-09-21 14:05:21.000,2017-09-21 14:08:05.000,34.7202562,0.0789041,2599.999,0.0,0.0,fused,240
16322,2017-09-19 13:43:15.000,2017-09-19 13:43:46.000,34.5150312,0.339688,300.0,0.0,0.0,fused,240
16323,2016-08-24 12:42:53.000,2016-08-24 12:44:11.000,34.7226479,0.2650081,77.797,1511.314,3.0,fused,240
16324,2017-09-28 07:59:27.000,2017-09-28 08:00:42.000,34.1922772,0.3184983,2799.999,0.0,0.0,fused,240
16325,2016-12-12 17:35:58.000,2016-12-12 17:46:12.000,34.4553964,-1.0595208,500.0,0.0,0.0,fused,240
16326,2017-09-12 18:45:51.000,2017-09-12 20:39:09.000,34.4488369,-1.0403292,2900.0,0.0,0.0,fused,240
16327,2017-09-17 11:34:48.000,2017-09-17 11:35:37.000,34.770613,0.2326941,4099.999,0.0,0.0,fused,240
16328,2017-09-11 19:15:23.000,2017-09-11 19:15:42.000,34.7902703,-0.0817911,2700.0,0.0,0.0,fused,240
16329,2017-09-18 11:56:21.000,2017-09-18 11:57:50.000,34.712594,0.0713613,1200.0,0.0,0.0,fused,240
16330,2017-09-20 14:04:00.000,2017-09-20 14:04:10.000,34.0895682,0.4296701,899.999,0.0,0.0,fused,240
16331,2017-09-14 05:00:25.000,2017-09-14 05:00:45.000,34.7426442,-0.0728362,2299.999,0.0,0.0,fused,240
16332,2017-09-15 07:37:29.000,2017-09-15 07:39:32.000,34.7716641,-0.1219402,20.396,0.0,0.0,fused,240
16333,2016-11-22 09:11:52.000,2016-11-22 09:21:12.000,34.4640269,-0.5243852,2099.999,0.0,0.0,fused,240
16334,2017-06-10 17:07:12.000,2017-06-10 17:07:13.000,34.7488509,0.286894,64.0,1530.08,312.0,fused,240
16335,2018-03-28 12:11:34.000,2018-03-28 12:14:37.000,34.7785416,-0.1010713,103.783,0.0,0.0,fused,240
16336,2016-06-20 07:29:56.000,2016-06-20 07:29:58.000,35.2246627,0.4868088,3258.0,-1.0,-1.0,network,242
16337,2016-05-10 05:33:55.000,2016-05-10 05:33:57.000,35.2666219,0.5053406,3172.0,-1.0,-1.0,network,242
16338,2016-04-21 07:36:02.000,2016-04-21 07:36:07.000,35.256498,0.4988531,3190.0,-1.0,-1.0,network,242
16339,2016-10-17 11:29:23.000,2016-10-17 11:42:43.000,35.2435478,0.4728386,3200.0,0.0,0.0,fused,242
16340,2016-05-23 06:34:36.000,2016-05-23 06:34:40.000,35.2705642,0.5065505,3189.0,-1.0,-1.0,network,242
16341,2016-10-05 09:01:41.000,2016-10-05 09:04:57.000,35.2593641,0.4799484,3299.999,0.0,0.0,fused,242
16342,2016-04-26 08:30:46.000,2016-04-26 08:30:48.000,35.2465509,0.4710877,3184.0,-1.0,-1.0,network,242
16343,2016-04-21 03:30:38.000,2016-04-21 03:30:41.000,35.264607,0.490498,3591.0,-1.0,-1.0,network,242
16344,2016-08-29 09:40:05.000,2016-08-29 09:40:07.000,35.2579129,0.4786645,3468.0,-1.0,-1.0,network,242
16345,2016-10-13 14:15:45.000,2016-10-13 14:16:48.000,35.2601304,0.4829618,3400.0,0.0,0.0,fused,242
16346,2017-11-24 12:28:39.000,2017-11-24 12:29:21.000,35.260721,0.4960189,2500.0,0.0,0.0,fused,242
16347,2017-03-20 18:40:22.000,2017-03-20 18:40:53.000,35.1819421,0.5879454,3900.0,0.0,0.0,fused,242
16348,2016-05-23 12:48:35.000,2016-05-23 12:48:40.000,35.2611759,0.4893862,3281.0,-1.0,-1.0,network,242
16349,2017-12-15 03:31:52.000,2017-12-15 03:32:53.000,35.2674461,0.5095267,3799.999,0.0,0.0,fused,242
16350,2016-06-20 07:30:52.000,2016-06-20 07:31:01.000,35.2817981,0.4566904,3258.0,-1.0,-1.0,network,242
16351,2016-06-20 09:12:14.000,2016-06-20 09:12:18.000,35.2770705,0.4943957,3258.0,-1.0,-1.0,network,242
16352,2016-06-20 11:36:13.000,2016-06-20 11:36:18.000,35.2620303,0.480685,3258.0,-1.0,-1.0,network,242
16353,2017-12-06 07:37:21.000,2017-12-06 07:39:29.000,35.2533978,0.4987167,2299.999,0.0,0.0,fused,242
16354,2017-11-15 05:39:46.000,2017-11-15 05:41:29.000,35.2559768,0.5051691,2500.0,0.0,0.0,fused,242
16355,2016-08-29 12:47:20.000,2016-08-29 12:47:23.000,35.2634875,0.471372,3468.0,-1.0,-1.0,network,242
16356,2016-04-21 07:30:41.000,2016-04-21 07:30:44.000,35.2592025,0.489161,3190.0,-1.0,-1.0,network,242
16357,2016-11-12 07:57:12.000,2016-11-12 08:54:32.000,35.2774844,0.4898179,3461.0,0.0,0.0,fused,242
16358,2017-11-27 05:41:42.000,2017-11-27 05:41:46.000,35.2660661,0.4724621,2500.0,0.0,0.0,fused,242
16359,2016-06-17 10:49:53.000,2016-06-17 10:49:57.000,35.2436059,0.5017267,3359.0,-1.0,-1.0,network,242
16360,2016-08-01 08:37:16.000,2016-08-01 08:37:18.000,35.2952044,0.5038131,2059.0,-1.0,-1.0,network,242
16361,2016-06-20 08:44:52.000,2016-06-20 08:44:55.000,35.2679594,0.4736705,3258.0,-1.0,-1.0,network,242
16362,2017-11-01 07:46:56.000,2017-11-01 07:46:57.000,35.257147,0.513104,2599.999,0.0,0.0,fused,242
16363,2016-06-20 07:28:35.000,2016-06-20 07:28:38.000,35.2734623,0.4706448,3258.0,-1.0,-1.0,network,242
16364,2016-06-20 09:12:29.000,2016-06-20 09:12:32.000,35.273489,0.4935011,3258.0,-1.0,-1.0,network,242
16365,2016-09-19 07:33:37.000,2016-09-19 07:38:02.000,35.2618386,0.4877944,3400.0,0.0,0.0,fused,242
16366,2017-01-02 17:41:35.000,2017-01-02 17:41:39.000,35.2516564,0.4947382,2977.0,0.0,0.0,fused,242
16367,2016-08-01 08:37:40.000,2016-08-01 08:37:41.000,35.2695538,0.5193513,2059.0,-1.0,-1.0,network,242
16368,2016-08-01 08:51:04.000,2016-08-01 08:51:05.000,35.2624709,0.4986016,2430.0,-1.0,-1.0,network,242
16369,2016-04-21 07:44:30.000,2016-04-21 07:44:33.000,35.2873059,0.5073778,3287.0,-1.0,-1.0,network,242
16370,2017-11-04 04:41:45.000,2017-11-04 04:45:57.000,35.1910469,0.6074332,4599.999,0.0,0.0,fused,242
16371,2016-08-01 08:49:21.000,2016-08-01 08:49:22.000,35.2803777,0.5149587,2139.0,-1.0,-1.0,network,242
16372,2016-12-22 17:58:53.000,2016-12-22 18:04:22.000,35.2204633,0.5712425,3700.0,0.0,0.0,fused,242
16373,2016-06-17 10:50:13.000,2016-06-17 10:50:15.000,35.2614664,0.4955042,3359.0,-1.0,-1.0,network,242
16374,2017-12-04 04:48:13.000,2017-12-04 04:50:49.000,35.2576687,0.4866567,2299.999,0.0,0.0,fused,242
16375,2016-08-29 12:53:17.000,2016-08-29 12:53:20.000,35.2445594,0.4753935,3468.0,-1.0,-1.0,network,242
16376,2017-02-10 08:31:35.000,2017-02-10 13:19:23.000,35.2783632,0.4680179,2700.0,0.0,0.0,fused,242
16377,2016-10-29 04:10:49.000,2016-10-29 04:12:51.000,35.1946662,0.6139944,3599.999,0.0,0.0,fused,242
16378,2016-08-29 10:46:00.000,2016-08-29 10:46:02.000,35.2441789,0.4959545,3468.0,-1.0,-1.0,network,242
16379,2016-07-05 03:56:44.000,2016-07-05 03:56:48.000,35.2737567,0.464436,3253.0,-1.0,-1.0,network,242
16380,2016-08-29 10:23:52.000,2016-08-29 10:23:55.000,35.2552873,0.4836359,3468.0,-1.0,-1.0,network,242
16381,2016-08-29 13:02:07.000,2016-08-29 13:02:09.000,35.2498803,0.4889781,3468.0,-1.0,-1.0,network,242
16382,2016-06-07 11:05:33.000,2016-06-07 11:05:35.000,35.2824915,0.5009824,3264.0,-1.0,-1.0,network,242
16383,2017-12-14 08:50:09.000,2017-12-14 09:47:17.000,35.260209,0.5015392,2528.0,0.0,0.0,fused,242
16384,2016-06-03 08:48:02.000,2016-06-03 08:48:03.000,35.2634205,0.4847999,3284.0,-1.0,-1.0,network,242
16385,2017-11-14 18:15:43.000,2017-11-14 18:15:48.000,35.1877079,0.5903588,4688.0,0.0,0.0,fused,242
16386,2016-04-21 03:29:54.000,2016-04-21 03:29:57.000,35.2565726,0.5032302,3591.0,-1.0,-1.0,network,242
16387,2016-08-20 17:27:46.000,2016-08-20 17:27:50.000,35.2930711,0.5119499,3817.0,-1.0,-1.0,network,242
16388,2016-11-12 15:46:14.000,2016-11-12 16:04:29.000,35.2899928,0.4773822,3315.0,0.0,0.0,fused,242
16389,2016-05-10 05:34:10.000,2016-05-10 05:34:11.000,35.282268,0.4922486,3172.0,-1.0,-1.0,network,242
16390,2016-06-20 15:23:01.000,2016-06-20 15:23:06.000,35.2681095,0.4867406,3359.0,-1.0,-1.0,network,242
16391,2017-02-05 18:39:05.000,2017-02-05 21:03:14.000,35.1983664,0.592498,3839.0,0.0,0.0,fused,242
16392,2016-06-16 09:34:33.000,2016-06-16 09:34:36.000,35.2874444,0.4765498,3258.0,-1.0,-1.0,network,242
16393,2016-05-17 14:14:27.000,2016-05-17 14:14:30.000,35.2689466,0.4923911,3166.0,-1.0,-1.0,network,242
16394,2018-03-06 06:17:09.000,2018-03-06 06:17:14.000,35.2686416,0.4899918,2400.0,0.0,0.0,fused,242
16395,2016-08-20 17:28:10.000,2016-08-20 17:28:15.000,35.2639324,0.4863494,3817.0,-1.0,-1.0,network,242
16396,2016-08-29 09:39:48.000,2016-08-29 09:39:51.000,35.2554529,0.4855025,3468.0,-1.0,-1.0,network,242
16397,2016-08-29 09:24:36.000,2016-08-29 09:24:38.000,35.2396193,0.5117212,3468.0,-1.0,-1.0,network,242
16398,2016-06-20 15:20:52.000,2016-06-20 15:20:57.000,35.2683421,0.4814568,3359.0,-1.0,-1.0,network,242
16399,2016-06-20 11:35:43.000,2016-06-20 11:35:45.000,35.2650024,0.4764519,3258.0,-1.0,-1.0,network,242
16400,2017-12-03 02:58:59.000,2017-12-03 02:59:48.000,35.2485519,0.4756437,3799.999,0.0,0.0,fused,242
16401,2016-08-29 10:30:07.000,2016-08-29 10:30:10.000,35.273199,0.5031152,2945.0,-1.0,-1.0,network,242
16402,2016-04-21 07:31:22.000,2016-04-21 07:31:27.000,35.265898,0.4933255,3190.0,-1.0,-1.0,network,242
16403,2016-06-20 07:31:20.000,2016-06-20 07:31:23.000,35.2429214,0.5090418,3258.0,-1.0,-1.0,network,242
16404,2017-11-24 09:25:06.000,2017-11-24 09:26:52.000,35.2914498,0.497043,2299.999,0.0,0.0,fused,242
16405,2016-10-29 18:41:08.000,2016-10-29 18:51:03.000,35.2677072,0.4985834,4199.999,0.0,0.0,fused,242
16406,2017-06-15 04:33:13.000,2017-06-15 04:35:22.000,35.2584002,0.47551,2700.0,0.0,0.0,fused,242
16407,2016-04-26 08:33:37.000,2016-04-26 08:33:42.000,35.2457568,0.4776073,3184.0,-1.0,-1.0,network,242
16408,2016-09-21 12:41:59.000,2016-09-21 12:54:48.000,35.2579732,0.5048034,3468.0,0.0,0.0,fused,242
16409,2017-02-01 08:57:45.000,2017-02-01 08:57:50.000,35.2638054,0.4822566,2900.0,0.0,0.0,fused,242
16410,2016-08-29 09:08:50.000,2016-08-29 09:08:52.000,35.2624288,0.4733186,3468.0,-1.0,-1.0,network,242
16411,2016-08-29 13:01:54.000,2016-08-29 13:01:58.000,35.2522363,0.4972587,3468.0,-1.0,-1.0,network,242
16412,2017-04-13 04:29:42.000,2017-04-13 04:29:59.000,35.2721949,0.4844733,2700.0,0.0,0.0,fused,242
16413,2017-11-20 12:54:41.000,2017-11-20 12:59:18.000,35.2524541,0.490912,2299.999,0.0,0.0,fused,242
16414,2016-08-29 08:27:32.000,2016-08-29 08:27:35.000,35.2630617,0.4881408,3242.0,-1.0,-1.0,network,242
16415,2016-07-05 03:56:00.000,2016-07-05 03:56:04.000,35.2650768,0.4768463,3253.0,-1.0,-1.0,network,242
16416,2016-10-12 14:16:45.000,2016-10-12 14:23:10.000,35.2796302,0.4698562,3400.0,0.0,0.0,fused,242
16417,2016-11-12 07:57:12.000,2016-11-12 08:49:01.000,35.2578689,0.4885943,3461.0,0.0,0.0,fused,242
16418,2016-06-16 09:34:25.000,2016-06-16 09:34:29.000,35.2568224,0.4935393,3258.0,-1.0,-1.0,network,242
16419,2016-04-28 08:10:45.000,2016-04-28 08:10:46.000,35.2532236,0.5087162,3422.0,-1.0,-1.0,network,242
16420,2017-11-24 23:59:00.000,2017-11-24 23:59:44.000,35.2718679,0.4978025,3144.0,0.0,0.0,fused,242
16421,2016-09-08 18:36:44.000,2016-09-08 18:37:01.000,35.2006275,0.5925806,3599.999,0.0,0.0,fused,242
16422,2016-06-20 07:13:56.000,2016-06-20 07:13:58.000,35.2833394,0.4896185,3258.0,-1.0,-1.0,network,242
16423,2016-08-29 10:27:18.000,2016-08-29 10:27:21.000,35.2559744,0.4731255,3468.0,-1.0,-1.0,network,242
16424,2017-01-17 05:28:38.000,2017-01-17 05:40:13.000,35.2670812,0.4675491,2500.0,0.0,0.0,fused,242
16425,2016-08-29 10:24:22.000,2016-08-29 10:24:24.000,35.2771984,0.4924701,3468.0,-1.0,-1.0,network,242
16426,2016-06-20 07:42:25.000,2016-06-20 07:42:28.000,35.2753572,0.4970388,3258.0,-1.0,-1.0,network,242
16427,2016-04-21 07:35:28.000,2016-04-21 07:35:31.000,35.2314959,0.4743253,3190.0,-1.0,-1.0,network,242
16428,2016-06-20 07:40:59.000,2016-06-20 07:41:02.000,35.2712829,0.4985343,3258.0,-1.0,-1.0,network,242
16429,2016-06-20 07:12:11.000,2016-06-20 07:12:17.000,35.2600393,0.4613723,3258.0,-1.0,-1.0,network,242
16430,2016-09-15 16:50:06.000,2016-09-15 16:55:18.000,35.224295,0.6159538,3599.999,0.0,0.0,fused,242
16431,2017-01-16 14:25:35.000,2017-01-16 15:17:08.000,35.2751662,0.4800448,2819.0,0.0,0.0,fused,242
16432,2017-06-17 06:20:51.000,2017-06-17 06:20:53.000,35.2822056,0.4686313,2099.999,0.0,0.0,fused,242
16433,2016-07-03 13:23:13.000,2016-07-03 13:23:15.000,35.2594408,0.5020881,2991.0,-1.0,-1.0,network,242
16434,2018-03-11 11:45:14.000,2018-03-11 11:46:17.000,35.2501779,0.4730875,2400.0,0.0,0.0,fused,242
16435,2017-02-15 03:54:14.000,2017-02-15 03:55:44.000,35.216633,0.5977038,3700.0,0.0,0.0,fused,242
16436,2017-01-09 08:02:11.000,2017-01-09 15:22:44.000,35.2696593,0.4770514,2397.0,0.0,0.0,fused,242
16437,2016-10-23 15:13:13.000,2016-10-23 15:24:23.000,35.2732611,0.480447,3400.0,0.0,0.0,fused,242
16438,2017-05-24 16:44:34.000,2017-05-24 16:45:50.000,35.2409099,0.4888353,2400.0,0.0,0.0,fused,242
16439,2016-04-28 08:11:47.000,2016-04-28 08:11:48.000,35.2669214,0.489995,3422.0,-1.0,-1.0,network,242
16440,2016-05-10 05:34:34.000,2016-05-10 05:34:38.000,35.2919004,0.5048809,3172.0,-1.0,-1.0,network,242
16441,2017-01-16 05:06:11.000,2017-01-16 05:13:52.000,35.264002,0.492879,2799.999,0.0,0.0,fused,242
16442,2016-06-20 07:29:13.000,2016-06-20 07:29:15.000,35.2701606,0.4617212,3258.0,-1.0,-1.0,network,242
16443,2016-08-29 09:24:14.000,2016-08-29 09:24:17.000,35.26684,0.4821455,3468.0,-1.0,-1.0,network,242
16444,2016-08-29 12:52:51.000,2016-08-29 12:52:53.000,35.2395818,0.4745422,3468.0,-1.0,-1.0,network,242
16445,2017-11-03 14:19:58.000,2017-11-03 14:21:52.000,35.254713,0.4891679,2299.999,0.0,0.0,fused,242
16446,2016-06-20 07:06:38.000,2016-06-20 07:06:40.000,35.2364841,0.5097441,3359.0,-1.0,-1.0,network,242
16447,2016-08-29 09:26:26.000,2016-08-29 09:26:30.000,35.2528654,0.4810972,3468.0,-1.0,-1.0,network,242
